id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
5576,RJGG,large_airport,Chubu Centrair International Airport,34.858398,136.804993,15,AS,JP,JP-23,Tokoname,yes,RJGG,NGO,RJGG,,https://www.centrair.jp/en/index.html,https://en.wikipedia.org/wiki/Ch%C5%ABbu_Centrair_International_Airport,
5585,RJNK,large_airport,Komatsu Airport / JASDF Komatsu Air Base,36.393407,136.406895,36,AS,JP,JP-17,Kanazawa,yes,RJNK,KMQ,RJNK,,https://www.komatsuairport.jp/index_en.html,https://en.wikipedia.org/wiki/Komatsu_Airport,
299238,RJNS,large_airport,Mount Fuji Shizuoka Airport,34.795022,138.190976,433,AS,JP,JP-22,Makinohara / Shimada,yes,RJNS,FSZ,RJNS,,https://www.mtfuji-shizuokaairport.jp.e.ajl.hp.transer.com/,https://en.wikipedia.org/wiki/Shizuoka_Airport,富士山静岡空港
5590,RJOA,large_airport,Hiroshima Airport,34.4361,132.919006,1088,AS,JP,JP-34,Hiroshima,yes,RJOA,HIJ,RJOA,,https://hij.airport.jp,https://en.wikipedia.org/wiki/Hiroshima_Airport,広島空港
5591,RJOB,large_airport,Okayama Momotaro Airport,34.756901,133.854996,806,AS,JP,JP-33,Okayama,yes,RJOB,OKJ,RJOB,,https://okayama-airport.org,https://en.wikipedia.org/wiki/Okayama_Airport,okayama
5596,RJOK,large_airport,Kochi Ryoma Airport,33.545217,133.670166,42,AS,JP,JP-39,Nankoku,yes,RJOK,KCZ,RJOK,,https://www.kochiap.co.jp/en/,https://en.wikipedia.org/wiki/K%C5%8Dchi_Airport,"Kochi, Nankoku, RJOK, KCZ"
5597,RJOM,large_airport,Matsuyama Airport,33.826893,132.700114,25,AS,JP,JP-38,Matsuyama,yes,RJOM,MYJ,RJOM,,https://www.matsuyama-airport.co.jp/,https://en.wikipedia.org/wiki/Matsuyama_Airport,
5598,RJOO,large_airport,Osaka Itami International Airport,34.780853,135.440829,50,AS,JP,JP-27,Osaka,yes,RJOO,ITM,RJOO,,https://www.osaka-airport.co.jp/en/,https://en.wikipedia.org/wiki/Osaka_International_Airport,"OSA, Itami"
5600,RJOS,large_airport,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,34.132559,134.607816,26,AS,JP,JP-36,Tokushima,yes,RJOS,TKS,RJOS,,https://www.tokushima-airport.co.jp/,https://en.wikipedia.org/wiki/Tokushima_Airport%E5%A0%B4#.E8,Tokushima
5601,RJOT,large_airport,Takamatsu Airport,34.214963,134.015454,607,AS,JP,JP-37,Takamatsu,yes,RJOT,TAK,RJOT,,https://www.takamatsu-airport.com/,https://en.wikipedia.org/wiki/Takamatsu_Airport,
5605,RJSA,large_airport,Aomori Airport,40.733777,140.689477,664,AS,JP,JP-02,Aomori,yes,RJSA,AOJ,RJSA,,https://aomori-airport.co.jp,https://en.wikipedia.org/wiki/Aomori_Airport,
5613,RJSN,large_airport,Niigata Airport,37.954166,139.112189,29,AS,JP,JP-15,Niigata,yes,RJSN,KIJ,RJSN,,https://niigata-airport.gr.jp,https://en.wikipedia.org/wiki/Niigata_Airport,"新潟空港, 新潟"
5615,RJSS,large_airport,Sendai Airport,38.139702,140.917007,15,AS,JP,JP-04,Natori,yes,RJSS,SDJ,RJSS,,,https://en.wikipedia.org/wiki/Sendai_Airport,
5627,RJTT,large_airport,Tokyo Haneda International Airport,35.549678,139.786958,35,AS,JP,JP-13,Tokyo,yes,RJTT,HND,RJTT,,http://www.haneda-airport.jp/,https://en.wikipedia.org/wiki/Tokyo_International_Airport,"TYO, Haneda, 羽田空港, 東京国際空港, 東京, 東京都"
302303,RKJB,large_airport,Muan International Airport,34.991406,126.382814,35,AS,KR,KR-46,Muan (Piseo-ri),yes,RKJB,MWX,RKJB,,http://muan.airport.co.kr/doc/muan_eng/,https://en.wikipedia.org/wiki/Muan_International_Airport,"Gwangju, Mokpo, Muan, MWX, RKJB"
5638,RKNY,large_airport,Yangyang International Airport,38.060481,128.669822,241,AS,KR,KR-42,Gonghang-ro,yes,RKNY,YNY,RKNY,,,https://en.wikipedia.org/wiki/Yangyang_International_Airport,"RKNY, YNY, Yangyang, Gonghang"
5639,RKPC,large_airport,Jeju International Airport,33.512058,126.492548,118,AS,KR,KR-49,Jeju City,yes,RKPC,CJU,RKPC,,https://www.airport.co.kr/jejueng/index.do,https://en.wikipedia.org/wiki/Jeju_International_Airport,
5642,RKPK,large_airport,Gimhae International Airport,35.179501,128.938004,6,AS,KR,KR-26,Busan,yes,RKPK,PUS,RKPK,,https://www.airport.co.kr/gimhaeeng/index.do,https://en.wikipedia.org/wiki/Gimhae_International_Airport,"김해국제공항, 金海國際空港, Kimhae, Pusan, Busan Airport"
5653,RKSI,large_airport,Incheon International Airport,37.469101,126.450996,23,AS,KR,KR-28,Seoul,yes,RKSI,ICN,RKSI,,https://www.airport.kr/ap/en/index.do,https://en.wikipedia.org/wiki/Incheon_International_Airport,
5656,RKSS,large_airport,Gimpo International Airport,37.5583,126.791,59,AS,KR,KR-11,Seoul,yes,RKSS,GMP,RKSS,,http://gimpo.airport.co.kr/eng/index.jsp,https://en.wikipedia.org/wiki/Gimpo_International_Airport,
5661,RKTN,large_airport,Daegu International Airport,35.894394,128.656989,116,AS,KR,KR-27,Daegu,yes,RKTN,TAE,RKTN,,,https://en.wikipedia.org/wiki/Daegu_Airport,
5663,RKTU,large_airport,Cheongju International Airport/Cheongju Air Base (K-59/G-513),36.71556,127.500289,191,AS,KR,KR-43,Cheongju,yes,RKTU,CJJ,RKTU,,http://cheongju.airport.co.kr/doc/cheongju_eng/,https://en.wikipedia.org/wiki/Cheongju_Airport,
5671,ROAH,large_airport,Naha International Airport,26.192437,127.639804,12,AS,JP,JP-47,Naha,yes,ROAH,OKA,ROAH,,http://www.naha-airport.co.jp/,https://en.wikipedia.org/wiki/Naha_Airport,"那覇空港, Naha Kūkō?, AHA, Naha AFB"
5673,RODN,large_airport,Kadena Air Base,26.351667,127.769444,143,AS,JP,JP-47,Okinawa,no,RODN,DNA,RODN,,,https://en.wikipedia.org/wiki/Kadena_Air_Base,
5686,RPLB,large_airport,Subic Bay International Airport / Naval Air Station Cubi Point,14.794833,120.271883,64,AS,PH,PH-ZMB,Olongapo,yes,RPLB,SFS,RPLB,,,https://en.wikipedia.org/wiki/Subic_Bay_International_Airport,"Paliparang Pandaigdig ng Look ng Subic, Naval Air Station Cubi Point"
5687,RPLC,large_airport,Clark International Airport / Clark Air Base,15.186,120.559998,484,AS,PH,PH-PAM,Mabalacat,yes,RPLC,CRK,RPLC,,http://www.clarkairport.com/,https://en.wikipedia.org/wiki/Clark_International_Airport,"Diosdado Macapagal International Airport, Paliparang Pandaigdig ng Diosdado Macapagal, Pangyatung Sulapawan ning Clark, Paliparang Pandaigdig ng Clark"
5688,RPLI,large_airport,Laoag International Airport,18.175089,120.531006,25,AS,PH,PH-ILN,Laoag City,yes,RPLI,LAO,RPLI,,,https://en.wikipedia.org/wiki/Laoag_International_Airport,"Gabu Airfield, Laoag Airfield"
336104,RPLK,large_airport,Bicol International Airport,13.111915,123.676829,319,AS,PH,PH-ALB,Legazpi,yes,RPLK,DRP,RPLK,,https://caap.gov.ph/bicol-international-airport/,https://en.wikipedia.org/wiki/Bicol_International_Airport,"Daraga, Southern Luzon International Airport"
5689,RPLL,large_airport,Ninoy Aquino International Airport,14.5086,121.019997,75,AS,PH,PH-00,Manila (Pasay),yes,RPLL,MNL,RPLL,,https://newnaia.com.ph/,https://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport,"Manila International Airport, Jesus Villamor Air Base"
5697,RPMD,large_airport,Francisco Bangoy International Airport,7.12552,125.646004,96,AS,PH,PH-DVO,Davao,yes,RPMD,DVO,RPMD,,,https://en.wikipedia.org/wiki/Francisco_Bangoy_International_Airport,Davao International Airport
5709,RPMR,large_airport,General Santos International Airport,6.057208,125.096243,505,AS,PH,PH-SCO,General Santos,yes,RPMR,GES,RPMR,,,https://en.wikipedia.org/wiki/General_Santos_International_Airport,Tambler Airport
308633,RPMY,large_airport,Laguindingan International Airport,8.612203,124.456496,190,AS,PH,PH-MSR,Laguindingan,yes,RPMY,CGY,RPMY,,https://www.universalaviation.aero/locations/philippines/laguindingan-rpmy/,https://en.wikipedia.org/wiki/Laguindingan_International_Airport,"IGN, RPML, Cagayan de Oro"
5712,RPMZ,large_airport,Zamboanga International Airport,6.92242,122.059998,33,AS,PH,PH-ZMC,Zamboanga,yes,RPMZ,ZAM,RPMZ,,https://www.zamboanga.net/,https://en.wikipedia.org/wiki/Zamboanga_International_Airport,
35178,RPVB,large_airport,Bacolod-Silay International Airport,10.776237,123.018879,82,AS,PH,PH-NEC,Bacolod City,yes,RPVB,BCD,RPVB,,https://www.bacolod-silayairport.com/,https://en.wikipedia.org/wiki/Bacolod%E2%80%93Silay_Airport,
5739,RPVI,large_airport,Iloilo International Airport,10.833017,122.493358,27,AS,PH,PH-ILI,Cabatuan,yes,RPVI,ILO,RPVI,,https://www.iloilo.gov.ph/en/taxonomy/term/728,https://en.wikipedia.org/wiki/Iloilo_International_Airport,Iloilo City
5741,RPVK,large_airport,Kalibo International Airport,11.6794,122.375999,14,AS,PH,PH-AKL,Kalibo,yes,RPVK,KLO,RPVK,,,https://en.wikipedia.org/wiki/Kalibo_International_Airport,
5742,RPVM,large_airport,Mactan Cebu International Airport,10.309261,123.97974,31,AS,PH,PH-CEB,Cebu City/Lapu-Lapu City,yes,RPVM,CEB,RPVM,,http://www.mactan-cebuairport.com.ph/,https://en.wikipedia.org/wiki/Mactan-Cebu_International_Airport,"Mactan Air Base, Opon Airfield"
5744,RPVP,large_airport,Puerto Princesa International Airport / PAF Antonio Bautista Air Base,9.742044,118.75911,71,AS,PH,PH-PLW,Puerto Princesa,yes,RPVP,PPS,RPVP,,,https://en.wikipedia.org/wiki/Puerto_Princesa_Airport,
350214,RSI,large_airport,Red Sea International Airport,25.627975,37.088914,140,AS,SA,SA-07,Hanak,yes,OERS,RSI,OERS,,https://www.redseaglobal.com/our-destinations/the-red-sea/red-sea-international-airport,https://en.wikipedia.org/wiki/Red_Sea_International_Airport,RSI
5769,SAAR,large_airport,Rosario Islas Malvinas International Airport,-32.9036,-60.785,85,SA,AR,AR-S,Rosario,yes,SAAR,ROS,SAAR,ROS,https://aeropuertorosario.com,https://en.wikipedia.org/wiki/Rosario_International_Airport,Fisherton Airport
5771,SABE,large_airport,Aeroparque Jorge Newbery,-34.559419,-58.415536,18,SA,AR,AR-C,Buenos Aires,yes,SABE,AEP,SABE,AER,https://www.aeropuertosargentina.com/es/AEP,https://en.wikipedia.org/wiki/Aeroparque_Jorge_Newbery,
5773,SACO,large_airport,Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport,-31.312346,-64.208329,1604,SA,AR,AR-X,Cordoba,yes,SACO,COR,SACO,CBA,https://www.aeropuertosargentina.com/en/COR,https://en.wikipedia.org/wiki/Ingeniero_Ambrosio_L.V._Taravella_International_Airport,Cordoba
5781,SAEZ,large_airport,Ezeiza International Airport - Ministro Pistarini,-34.8222,-58.5358,67,SA,AR,AR-B,Buenos Aires (Ezeiza),yes,SAEZ,EZE,SAEZ,EZE,https://www.aeropuertosargentina.com/es/EZE,https://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport,"BUE, Ezeiza International Airport"
5786,SAME,large_airport,Governor Francisco Gabrielli International Airport,-32.831699,-68.7929,2310,SA,AR,AR-M,Mendoza,yes,SAME,MDZ,SAME,DOZ,https://www.aeropuertosargentina.com/en/MDZ,https://en.wikipedia.org/wiki/Governor_Francisco_Gabrielli_International_Airport,El Plumerillo International Airport
5794,SANT,large_airport,Teniente Benjamín Matienzo International Airport,-26.837397,-65.104195,1493,SA,AR,AR-T,San Miguel de Tucumán,yes,SANT,TUC,SANT,TUC,,https://en.wikipedia.org/wiki/Benjam%C3%ADn_Matienzo_International_Airport,
5804,SARE,large_airport,Resistencia International Airport,-27.44991,-59.056125,173,SA,AR,AR-H,Resistencia,yes,SARE,RES,SARE,SIS,https://www.aeropuertosargentina.com/en/RES,https://en.wikipedia.org/wiki/Resistencia_International_Airport,
5811,SASA,large_airport,Martín Miguel de Güemes International Airport,-24.856001,-65.486198,4088,SA,AR,AR-A,Salta,yes,SASA,SLA,SASA,SAL,,https://en.wikipedia.org/wiki/Mart%C3%ADn_Miguel_de_G%C3%BCemes_Airport,
5812,SASJ,large_airport,Gobernador Horacio Guzman International Airport,-24.392799,-65.097801,3019,SA,AR,AR-Y,San Salvador de Jujuy,yes,SASJ,JUJ,SASJ,JUJ,,https://en.wikipedia.org/wiki/Gobernador_Horacio_Guzm%C3%A1n_International_Airport,
5822,SAVC,large_airport,General Enrique Mosconi International Airport,-45.786941,-67.463355,189,SA,AR,AR-U,Comodoro Rivadavia,yes,SAVC,CRD,SAVC,CRV,http://www.aa2000.com.ar/comrivadavia,https://en.wikipedia.org/wiki/General_Enrique_Mosconi_International_Airport,
5831,SAWC,large_airport,El Calafate - Commander Armando Tola International Airport,-50.281997,-72.053949,669,SA,AR,AR-Z,El Calafate,yes,,FTE,SAWC,ECA,http://www.aeropuertoelcalafate.com/en/,https://en.wikipedia.org/wiki/Comandante_Armando_Tola_International_Airport,
5834,SAWG,large_airport,Piloto Civil Norberto Fernández International Airport,-51.608791,-69.308948,61,SA,AR,AR-Z,Rio Gallegos,yes,SAWG,RGL,SAWG,GAL,,https://en.wikipedia.org/wiki/Piloto_Civil_Norberto_Fern%C3%A1ndez_International_Airport,Brigadier General D. A. Parodi
5848,SAZN,large_airport,Presidente Perón International Airport,-38.949001,-68.155701,895,SA,AR,AR-Q,Neuquén,yes,SAZN,NQN,SAZN,NEU,,https://en.wikipedia.org/wiki/Presidente_Per%C3%B3n_International_Airport,
5852,SAZS,large_airport,Teniente Luis Candelaria International Airport,-41.151199,-71.157501,2774,SA,AR,AR-R,San Carlos de Bariloche,yes,SAZS,BRC,SAZS,BAR,http://www.aa2000.com.ar/bariloche,https://en.wikipedia.org/wiki/San_Carlos_de_Bariloche_Airport,Teniente Luis Candelaria
5867,SBBE,large_airport,Val de Cans/Júlio Cezar Ribeiro International Airport,-1.379279,-48.476207,54,SA,BR,BR-PA,Belém,yes,SBBE,BEL,SBBE,PA0001,http://www.infraero.gov.br/index.php/br/aeroportos/para/aeroporto-internacional-de-belem.html,https://en.wikipedia.org/wiki/Val_de_Cans_International_Airport,
5872,SBBR,large_airport,Presidente Juscelino Kubitschek International Airport,-15.869167,-47.920834,3497,SA,BR,BR-DF,Brasília,yes,SBBR,BSB,SBBR,DF0001,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=146,https://en.wikipedia.org/wiki/Bras%C3%ADlia_International_Airport,
5875,SBBV,large_airport,Atlas Brasil Cantanhede International Airport,2.84615,-60.690648,276,SA,BR,BR-RR,Boa Vista,yes,SBBV,BVB,SBBV,RR0001,https://www.boavista-airport.com.br/,https://en.wikipedia.org/wiki/Boa_Vista_International_Airport,Boa Vista International Airport
5882,SBCF,large_airport,Tancredo Neves International Airport,-19.63571,-43.966928,2721,SA,BR,BR-MG,Belo Horizonte,yes,SBCF,CNF,SBCF,MG0001,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207,https://en.wikipedia.org/wiki/Belo_Horizonte_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207
5891,SBCT,large_airport,Curitiba-Afonso Pena International Airport,-25.5285,-49.1758,2988,SA,BR,BR-PR,Curitiba,yes,SBCT,CWB,SBCT,PR0001,https://www.ccraeroportos.com.br/curitiba-pr,https://en.wikipedia.org/wiki/Afonso_Pena_International_Airport,
5894,SBCY,large_airport,Várzea Grande–Marechal Rondon International Airport,-15.6529,-56.116699,617,SA,BR,BR-MT,Cuiabá,yes,SBCY,CGB,SBCY,MT0001,https://www.infraero.gov.br/index.php/aeroportos/mato-grosso/aeroporto-internacional-marechal-rondon,https://en.wikipedia.org/wiki/Marechal_Rondon_International_Airport,
5897,SBEG,large_airport,Eduardo Gomes International Airport,-3.03861,-60.049702,264,SA,BR,BR-AM,Manaus,yes,SBEG,MAO,SBEG,AM0001,https://airport-manaus.com.br/,https://en.wikipedia.org/wiki/Eduardo_Gomes_International_Airport,
5900,SBFI,large_airport,Cataratas International Airport,-25.594167,-54.489444,786,SA,BR,BR-PR,Foz do Iguaçu,yes,SBFI,IGU,SBFI,PR0002,https://aeroportos.motiva.com.br/foz-do-iguacu-pr/,https://en.wikipedia.org/wiki/Foz_do_Igua%C3%A7u_International_Airport,
5901,SBFL,large_airport,Hercílio Luz International Airport,-27.670279,-48.552502,16,SA,BR,BR-SC,Florianópolis,yes,SBFL,FLN,SBFL,SC0001,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=228,https://en.wikipedia.org/wiki/Herc%C3%ADlio_Luz_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=228
5905,SBFZ,large_airport,Pinto Martins International Airport,-3.775833,-38.532222,83,SA,BR,BR-CE,Fortaleza,yes,SBFZ,FOR,SBFZ,CE0001,https://fortaleza-airport.com.br/en,https://en.wikipedia.org/wiki/Pinto_Martins_International_Airport,
5906,SBGL,large_airport,Rio Galeão – Tom Jobim International Airport,-22.809999,-43.250557,28,SA,BR,BR-RJ,Rio De Janeiro,yes,SBGL,GIG,SBGL,RJ0001,https://www.riogaleao.com/passageiros,https://en.wikipedia.org/wiki/Rio_de_Janeiro-Gale%C3%A3o_International_Airport,Galeão - Antônio Carlos Jobim International Airport
5908,SBGO,large_airport,Santa Genoveva International Airport,-16.632,-49.220699,2450,SA,BR,BR-GO,Goiânia,yes,SBGO,GYN,SBGO,GO0001,https://www4.infraero.gov.br/aeroportos/aeroporto-de-goiania-santa-genoveva/,https://en.wikipedia.org/wiki/Santa_Genoveva_Airport,
5910,SBGR,large_airport,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,-23.431274,-46.469954,2461,SA,BR,BR-SP,São Paulo,yes,SBGR,GRU,SBGR,SP0002,http://www.gru.com.br/,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo-Guarulhos_International_Airport,Cumbica
5923,SBJP,large_airport,Presidente Castro Pinto International Airport,-7.148691,-34.950554,217,SA,BR,BR-PB,João Pessoa,yes,SBJP,JPA,SBJP,PB0001,https://www.aenabrasil.com.br/pt/aeroportos/aeroporto-internacional-de-joao-pessoa-presidente-castro-pinto/index.html,https://en.wikipedia.org/wiki/Presidente_Castro_Pinto_International_Airport,
5927,SBKP,large_airport,Viracopos International Airport,-23.007404,-47.134502,2170,SA,BR,BR-SP,Campinas,yes,SBKP,VCP,SBKP,SP0003,https://www.viracopos.com/,https://en.wikipedia.org/wiki/Viracopos-Campinas_International_Airport,
5942,SBMO,large_airport,Zumbi dos Palmares International Airport,-9.512559,-35.791839,387,SA,BR,BR-AL,Maceió,yes,SBMO,MCZ,SBMO,AL0001,https://www.aenabrasil.com.br/pt/aeroportos/aeroporto-internacional-de-maceio-zumbi-dos-palmares/index.html,https://en.wikipedia.org/wiki/Zumbi_dos_Palmares_International_Airport,
5947,SBNF,large_airport,Ministro Victor Konder International Airport,-26.879431,-48.650979,18,SA,BR,BR-SC,Navegantes,yes,SBNF,NVT,SBNF,SC0002,https://www.ccraeroportos.com.br/navegantes-sc,https://en.wikipedia.org/wiki/Navegantes_Airport,
5951,SBPA,large_airport,Porto Alegre-Salgado Filho International Airport,-29.993984,-51.167482,11,SA,BR,BR-RS,Porto Alegre,yes,SBPA,POA,SBPA,RS0001,https://portoalegre-airport.com.br/en/,https://en.wikipedia.org/wiki/Salgado_Filho_International_Airport,
5961,SBPS,large_airport,Porto Seguro International Airport,-16.438426,-39.080584,169,SA,BR,BR-BA,Porto Seguro,yes,SBPS,BPS,SBPS,BA0002,https://www.aeroportoportoseguro.com.br/,https://en.wikipedia.org/wiki/Porto_Seguro_Airport,
5962,SBPV,large_airport,Governador Jorge Teixeira de Oliveira International Airport,-8.708491,-63.902338,295,SA,BR,BR-RO,Porto Velho,yes,SBPV,PVH,SBPV,RO0001,,https://en.wikipedia.org/wiki/Governador_Jorge_Teixeira_de_Oliveira_International_Airport,
5964,SBRB,large_airport,Rio Branco-Plácido de Castro International Airport,-9.869031,-67.893984,633,SA,BR,BR-AC,Rio Branco,yes,SBRB,RBR,SBRB,AC0001,,https://en.wikipedia.org/wiki/Rio_Branco_International_Airport,
5965,SBRF,large_airport,Recife/Guararapes - Gilberto Freyre International Airport,-8.12747,-34.922961,33,SA,BR,BR-PE,Recife,yes,SBRF,REC,SBRF,PE0001,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=163,https://en.wikipedia.org/wiki/Recife/Guararapes%E2%80%93Gilberto_Freyre_International_Airport,Ibura
5967,SBRJ,large_airport,Santos Dumont Airport,-22.910397,-43.16282,11,SA,BR,BR-RJ,Rio de Janeiro,yes,SBRJ,SDU,SBRJ,RJ0002,https://www4.infraero.gov.br/aeroporto-santos-dumont/,https://en.wikipedia.org/wiki/Santos_Dumont_Airport,RIO
313262,SBSG,large_airport,Rio Grande do Norte/São Gonçalo do Amarante–Governador Aluízio Alves International Airport,-5.769822,-35.36661,273,SA,BR,BR-RN,Natal,yes,,NAT,SBSG,RN0001,http://www.natal.aero,https://en.wikipedia.org/wiki/Greater_Natal_International_Airport,"Greater Natal International Airport, Augusto Severo International Airport"
5971,SBSL,large_airport,Marechal Cunha Machado International Airport,-2.586386,-44.235008,178,SA,BR,BR-MA,São Luís,yes,SBSL,SLZ,SBSL,MA0001,https://www.ccraeroportos.com.br/sao-luis-ma,https://en.wikipedia.org/wiki/Marechal_Cunha_Machado_International_Airport,
5974,SBSP,large_airport,Congonhas–Deputado Freitas Nobre Airport,-23.627657,-46.654601,2631,SA,BR,BR-SP,São Paulo,yes,SBSP,CGH,SBSP,SP0001,https://www.aenabrasil.com.br/en/airports/congonhas-airport/index.html,https://en.wikipedia.org/wiki/Congonhas-S%C3%A3o_Paulo_International_Airport,
5977,SBSV,large_airport,Deputado Luiz Eduardo Magalhães International Airport,-12.908611,-38.322498,64,SA,BR,BR-BA,Salvador,yes,SBSV,SSA,SBSV,BA0001,https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-salvador-dep-luis-eduardo-magalhaes/web,https://en.wikipedia.org/wiki/Deputado_Lu%C3%ADs_Eduardo_Magalh%C3%A3es_International_Airport,Dois de Julho
5998,SBVT,large_airport,Eurico de Aguiar Salles International Airport,-20.258,-40.285,34,SA,BR,BR-ES,Vitória,yes,SBVT,VIX,SBVT,ES0001,https://vitoria-airport.com.br,https://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport,Goiabeiras Airport
6009,SCCI,large_airport,President Carlos Ibáñez International Airport,-53.002602,-70.854599,139,SA,CL,CL-MA,Punta Arenas,yes,SCCI,PUQ,SCCI,,,https://en.wikipedia.org/wiki/Presidente_Carlos_Ibanez_Del_Campo_International_Airport,
